Timestamp,Ax,Ay,Az,Gx,Gy,Gz,Label
122905.0,-12215.139312202838,-3766.079698364586,-25344.345727444834,7944.279005092478,-3005.3632186001446,2737.3352216035396,0
122927.0,-15086.282742456971,-2661.796810319067,-21547.279819794432,5598.197753545408,2172.831393359538,-341.5100870388946,0
122949.0,-16284.24947868693,-2181.7952756782356,-15000.146652996093,2632.6651496118907,8938.07031775317,-826.5604662090867,0
122971.0,-18820.423695406233,-1458.4920528113987,-12490.605410386905,5168.996393281699,12437.139611902136,31.404597313923258,0
122993.0,-19893.528245727168,1366.280985506099,-8230.850746593369,1811.0863263545496,13927.912778652193,165.47404731085706,0
123015.0,-31683.466709482607,27293.076029771903,34628.0244655554,6831.1016614830905,-12648.464132389634,298.7796431666078,0
123037.0,-10338.061637313222,-14147.88287301516,-31246.819778249384,-1446.0267889409376,12505.846335605995,-10037.827007339887,0
123059.0,-32848.38303570123,-2805.307015619664,7999.27225309778,7534.333078443609,9149.1066036936,-697.5836867521243,0
123081.0,-17149.857807091492,3758.598694580025,-4983.1038053655775,-2451.1575617428675,15113.22340844864,-2360.480729986579,0
123103.0,-21200.068879576924,5275.464769348808,-1249.8630067682268,-3977.5880844847197,14088.356712667968,1787.8969252433958,0
123125.0,-17640.49533690782,4531.913267017911,250.2873643155206,-5788.046793723819,14058.85591291484,674.1171905981438,0
123147.0,-18528.373487260236,4370.578435798232,-766.1559481971032,-2048.8752016856715,13053.008623919812,-127.98058828490338,0
123169.0,-18651.02638107338,3222.003196740828,-1101.431774570024,955.4024537314,9889.329332548432,-1961.271473986168,0
123191.0,-17436.234335111338,2999.159665999266,135.64889939620508,-619.1738269820945,7924.2803996765115,-2958.840675947374,0
123213.0,-17581.679108212455,2016.235446288462,124.0606214588791,-423.4394159092642,6910.090421219487,-2531.8364491448997,0
123235.0,-17211.507101372754,2437.077995811911,583.6810543209209,456.14450869723925,6725.8458836806785,-1090.1658160326303,0
123257.0,-15985.641511758122,4432.1282351167065,884.3553679223967,-802.7789257343097,6611.467088057652,-825.5519108570261,0
123279.0,-16711.98478127321,3261.821752444265,75.67541845806454,-1895.9673749115766,6635.211059094009,-1178.084887228608,0
123301.0,-17015.698991471592,3598.5365407305367,781.2534029914772,-1073.3225725272544,6995.055238836261,-1245.0309045501256,0
123323.0,-16418.995124472487,3618.5090334412894,-717.6643205792474,-1009.1113826535243,7387.663287481402,-1260.248137276051,0
123345.0,-16204.003200126002,2541.961900770274,-1212.9950817741158,-1575.8204722931828,7740.387053147405,-810.4210177063648,0
123367.0,-16767.18695617342,3672.0039063376785,-1823.8629393003612,-3807.989981832245,9986.106413289439,-1088.3579752808032,0
123389.0,-17413.537279556916,3699.0325302921283,-1932.9663093786087,-3914.1037433503416,12224.484143484417,-1358.5586044733986,0
123411.0,-17702.032164314965,2998.9556948731947,-2840.227192219274,-2352.607021939955,12568.368196915219,-1167.4542683506363,0
123433.0,-18133.62600182275,3032.768369288862,-3306.255910084754,-1774.9287246955578,13065.412180216897,-1913.3029405213636,0
123455.0,-19457.652972226286,3993.454984025617,-3062.7339080711663,-448.6447874780223,11707.46096594243,-2616.27038694402,0
123477.0,-19770.36893444127,3275.7767986262043,-3162.817193104581,743.4056512131708,11019.751729017158,-2425.489941113128,0
123499.0,-20736.2554916164,1577.2745990871708,-2870.336407345238,1296.8286370831008,11372.3860799453,-2723.231456095007,0
123521.0,-20968.311776421684,1294.1444753250207,-3158.538428430959,2417.2743453383646,11955.295865890483,-2710.310123634531,0
123543.0,-20728.613287121778,1504.1571743447646,-3345.5946710432145,1590.7409299346173,13258.174358680848,-3267.8161029920593,0
123565.0,-20176.82008042721,2962.4893832121566,-3514.3364852645027,1080.801629277044,15480.310724482604,-3435.9824281961955,0
123587.0,-21842.405863677355,3913.7640614846723,-3494.814906507004,1651.7953143937787,15969.603061556023,-3330.5946402458962,0
123609.0,-22588.705155754258,2976.493306826205,-2705.523717000776,2272.5477681947555,15582.289634226227,-3554.2553292944367,0
123631.0,-26691.3601401461,3598.369463310326,1236.512312506181,2632.7204273627485,15585.210097065543,-4697.878177904916,0
123653.0,-23232.98927496251,2771.6484534797232,3965.7875131352193,7792.0596318231255,15909.26975122695,-3361.875481555688,0
123675.0,-24208.48833023626,4504.771345678098,7222.996248881115,14363.547333337623,18276.039855318722,-4049.9110773251296,0
123697.0,-24836.76649136471,4403.577306069885,-7827.603004720477,21868.809379056216,26047.813603962473,-3094.305180018019,0
123719.0,-28535.89955862094,-2390.373830092541,7804.679595857762,15301.686305334359,24230.931746225164,-5737.466478730892,0
123741.0,-27981.87505816059,14922.305026572223,-11315.358382951368,7074.214863020027,20995.3310252826,-1795.280734015985,0
123763.0,-25433.44022510247,16058.660534729275,-15772.195666355497,8446.968280460384,20347.920365136088,-3256.557089493364,0
123785.0,-34318.05100785287,8176.622825598561,-13032.711162505508,-12023.586927136726,11735.934091922827,-8874.48300486335,0
123807.0,-11202.005845074566,9336.707414377664,21084.6269705515,-21052.853907290286,-3567.632027309836,4245.124488167132,0
123829.0,-6637.222354953377,2314.2791979941803,11181.328345693548,-10281.082412074733,-6079.367055742048,-17.827902155193456,0
123851.0,-8658.33203227879,3128.810571126943,4306.283552885106,-4166.319235596949,-14969.745359022567,4714.793121634976,0
123873.0,-10521.094512830858,4308.244848100262,4129.049111416066,-3203.336285964448,-23434.92592944852,5708.574985784047,0
123895.0,-11832.10684194769,1943.2280393545416,4442.368973494956,-4622.509298327323,-31227.56806836755,5831.354959174297,0
123917.0,-13741.243622667092,3599.9725095775166,3797.8749451498934,-3988.454485902882,-34521.71310561804,6394.2578579954625,0
123939.0,-18850.604411330383,2406.3650522388903,-84.44538587089752,-5319.690007426591,-34642.416088453865,6503.779612462425,0
123961.0,-23154.716683655006,1478.7608073566548,-1560.7276511550651,-9000.981115089626,-34448.18338443547,6075.570819280847,0
123983.0,-26879.771156206378,683.0456906721513,-2655.7729119277947,-6010.139749942715,-34608.16617736596,5515.208763988286,0
124005.0,-31996.28355363752,3598.9238647159336,-8552.488194541855,18.75722792271541,-34419.56324245877,7580.589455989378,0
