Timestamp,Ax,Ay,Az,Gx,Gy,Gz
14753,-28208,-3312,-18424,3401,-31716,2239
14775,-21076,1320,-25364,705,-24837,4507
14797,-11528,2632,-32768,7880,-15663,1269
14819,-9068,-5284,-26936,13030,-4256,2547
14841,-12524,-4516,-23276,12817,8717,-1044
14863,-18204,664,-17008,3081,13085,-3702
14885,-19480,576,-15108,6571,17014,-2687
14907,-32768,-1644,32767,4158,3368,-4808
14929,-6560,-13876,-11080,-4625,21936,-5133
14951,-32768,-944,-9144,-1141,19635,3591
14973,-25796,18892,-20216,4224,21131,5040
14995,-20480,-2628,2272,-7001,14131,407
15017,-18192,4644,-1308,-3134,12643,4173
15039,-14148,5172,-592,127,9189,-871
15061,-17884,1784,-952,2499,7026,-1363
15083,-16944,2976,-116,3635,5679,-166
15105,-17116,1668,108,4357,4727,292
15127,-16532,2556,60,1678,4577,70
15149,-15056,5136,-1140,565,4455,427
15171,-14908,6728,-1372,875,4681,-35
15193,-14900,5116,-1468,-2378,5431,-1327
15215,-15608,3840,-1652,-4957,6882,-2412
15237,-16060,2132,-980,-6170,8618,-2152
15259,-16016,3008,-1124,-4105,10788,-1539
15281,-16580,2764,-2248,-4189,12811,-1878
15303,-18336,3048,-3060,-1563,13168,-2085
15325,-18956,3224,-3260,1309,13389,-1471
15347,-20468,1208,-3312,2163,13085,-2067
15369,-20864,3128,-3868,3246,12703,-1659
15391,-20436,2684,-3452,2624,12752,-1655
15413,-20092,1884,-2928,2536,13395,-2524
15435,-19504,2472,-2176,2728,15076,-2860
15457,-20336,2472,-1720,4473,16840,-3053
15479,-24192,2932,1480,5847,18702,-2784
15501,-26036,5204,4064,8827,19074,-3571
15523,-28760,2456,5164,11700,17810,-2955
15545,-28660,6348,-5168,16908,13972,111
15567,-24800,10800,-3372,10269,19525,441
15589,-21360,9612,-4116,9550,23038,-5253
15611,-31804,7580,-5244,2242,15695,-5587
15633,-11440,6164,17408,731,2242,2331
15655,-4644,7280,9544,5445,-2943,-1478
15677,-7440,3564,3124,2854,-10506,1789
15699,-7448,5096,2956,-1143,-17777,4315
15721,-9852,4952,1616,-5544,-23118,6452
15743,-10976,4836,-896,-9772,-27813,7000
15765,-13864,5636,-2964,-11830,-31798,6793
15787,-16528,5444,-4176,-10465,-32768,6598
15809,-20524,3912,-6024,-9390,-32768,6796
15831,-23192,3868,-7248,-7537,-32768,7463
15853,-25780,7628,-8176,-9155,-32768,8088
15875,-29768,6612,-8536,-10369,-32768,6373
15897,-30200,4740,-9324,-5809,-32768,6902
15919,-32536,2756,-12340,4183,-32768,9009
15941,-31536,3152,-17324,3479,-31356,10208
15963,-24820,1232,-20136,-4018,-26557,10108
15985,-17840,712,-22968,-998,-18339,8950
16007,-12376,-3568,-24840,5272,-6720,8333
16029,-13352,-2372,-23344,4107,4525,4389
16051,-15416,-3580,-18524,-1820,12290,-104
16073,-17716,304,-16392,-13095,18002,-6346
16095,-22700,-8192,32767,-24112,19869,-932
16117,-32192,-20408,-25336,-3856,22665,-7058
16139,-22764,26700,-18212,10194,25671,11662
16161,-20132,-6768,2016,-11420,13827,-4166
16183,-19148,3692,-1344,-11394,11758,610
16205,-14152,4060,300,-1259,7600,-2236
16227,-18016,1792,188,5087,5870,-1139
16249,-17736,2136,692,7871,4064,1479
16271,-17068,3172,740,7916,4048,2450
16293,-13492,7420,436,4196,4501,943
16315,-13564,6700,-228,2115,5338,-1043
16337,-15356,5076,-460,-55,6200,-1346
16359,-15008,4040,4,-1686,7575,-1780
16381,-15912,2676,-448,-3779,9832,-2001
16403,-17796,3896,-604,-3706,11321,-1459
16425,-17580,4020,-1656,-3178,12397,-953
16447,-16776,4124,-2296,-5408,11735,-3230
16469,-18332,3108,-2660,-1371,11435,-1786
16491,-18520,5280,-2980,1239,10856,-759
16513,-18512,4556,-3544,718,10167,-1347
16535,-18660,4380,-3372,1934,9763,-646
16557,-17172,3504,-3436,2150,10861,-759
16579,-18412,3704,-2292,2466,12669,-1076
16601,-18824,3524,-2972,2587,14764,-1760
16623,-20116,3384,-2976,4054,16251,-1505
16645,-21252,2220,-2236,5199,16359,-1345
16667,-25788,2008,580,4827,16255,-2422
16689,-23632,932,2656,9205,16010,-2201
16711,-23392,-1364,2976,11543,17115,-2996
16733,-26088,5540,-3700,12224,23621,262
16755,-29076,7616,9864,4539,17327,597
16777,-22796,8348,-7600,7041,11738,-2118
16799,-16712,5180,-15840,5840,23503,-5010
16821,-32768,2612,-10616,-7682,13079,-4957
16843,-10920,8944,18008,-5874,-1696,2828
16865,-6232,3004,10272,2600,-5989,-3263
16887,-8732,1044,3496,9771,-15019,-19
16909,-8968,5560,5564,3360,-21855,2473
16931,-10336,4504,5120,882,-28086,2675
16953,-12672,4208,2468,-451,-32768,4223
16975,-15280,2432,-272,-4061,-32768,4571
16997,-18648,2536,-1152,-6090,-32768,5849
17019,-23144,4116,-3996,-5123,-32768,6789
17041,-28340,4100,-5060,-9407,-32768,7766
17063,-32768,3304,-9760,-8381,-32768,6859
17085,-32768,1596,-18560,-2118,-32768,7247
17107,-32768,1736,-31616,-5581,-32768,8136
17129,-28216,4396,-32052,-10566,-29365,4869
17151,-21376,-4040,-32768,-6098,-22028,-1376
17173,-12688,-5108,-32768,7453,-8218,2227
17195,-12592,-1948,-32768,12512,5646,1707
17217,-18568,5204,-18632,7073,11018,-6256
17239,-16884,7596,32767,-4236,7492,56
17261,-25608,-17060,-28460,-2255,18735,-4201
17283,-27268,5276,2464,3296,16246,2966
17305,-24304,12164,-13316,-6240,18187,3070
17327,-19684,1156,-888,-9435,11166,-652
17349,-11540,4376,-820,-4818,10570,-1972
17371,-18552,1144,-484,-2080,8868,-2740
17393,-16284,1424,152,1339,7502,-1112
17415,-16752,1904,472,970,6461,539
17437,-16928,3300,700,-2625,6248,40
17459,-14788,4424,272,-5112,6298,-1448
17481,-15284,4128,-308,-4308,5957,-1841
17503,-15844,2184,-420,-5652,6226,-1832
17525,-16088,2112,52,-5484,6940,-1019
17547,-15940,3036,-616,-5838,7920,-1120
17569,-15940,3188,-700,-4657,8253,-945
17591,-16132,2972,-1492,-3629,8987,-1271
17613,-16488,1960,-1944,-1804,9997,-1341
17635,-16376,2044,-2128,27,11159,-1034
17657,-16196,2508,-2528,1308,12849,-1228
17679,-17252,3160,-3348,1612,13710,-2076
17701,-19688,3620,-3652,1741,13661,-2867
17723,-20576,1324,-3740,2866,13577,-2246
17745,-21136,-468,-4276,2993,14221,-2325
17767,-20364,1692,-3580,3455,15287,-1746
17789,-22756,2888,-3004,3085,17265,-1534
17811,-24812,5684,-1812,5577,17520,-2382
17833,-26492,2400,848,10259,18478,-570
17855,-29832,796,4820,16479,17804,-642
17877,-25100,2612,4080,25613,20254,-1171
17899,-24852,1388,-7768,22171,25820,-2769
17921,-25296,10016,2888,-3418,11726,-5178
17943,-17752,10664,-3912,15296,15016,-1586
17965,-18348,11368,-3248,-468,13894,-10813
17987,-12784,432,9824,-13689,-591,3264
18009,-3592,5716,10984,-7804,-4681,4310
18031,-4420,2804,5096,-5803,-10219,4737
18053,-6900,2552,2176,-9643,-17046,4672
18075,-9028,1080,1104,-8688,-23211,4689
18097,-11312,1388,1592,-10790,-28305,5312
18119,-13960,1112,536,-12162,-32424,4555
18141,-18204,-672,-1008,-12530,-32768,2883
18163,-21300,-728,-2168,-9030,-32768,2285
18185,-25844,1420,-3612,-6053,-32768,1888
18207,-30048,3704,-5752,-7108,-32768,2324
18229,-32768,3792,-6520,-7844,-32768,1512
18251,-32768,2900,-8308,-5847,-32768,1336
18273,-32768,3188,-10708,-4278,-32768,2311
18295,-29260,2396,-11460,-1184,-32768,2061
18317,-25572,-4204,-17092,4087,-29406,2225
18339,-17068,-844,-31276,5906,-20538,4024
18361,-7924,280,-30876,7795,-7570,4227
18383,-8316,-2704,-22380,11787,6296,-1366
18405,-16048,-220,-21428,5665,15337,-4040
18427,-19936,-568,-17104,2633,19156,-2821
18449,-23924,2336,-6360,2557,20215,488
18471,-10844,22472,32767,-8621,8854,-201
18493,-16252,-13180,-32768,3301,25226,-5422
18515,-21428,21300,1700,9896,15832,4585
18537,-25508,7492,-5784,-5302,16924,-4551
18559,-18460,-4092,-4416,-9839,16942,-2977
18581,-18188,1056,-4,-837,12010,495
18603,-18652,1924,-1340,120,9783,-875
18625,-17248,2788,-1596,1280,6619,-714
18647,-16924,3340,-244,1655,4582,-287
18669,-15628,3808,76,1546,4528,-985
18691,-15400,4004,-416,185,5189,-1264
18713,-15136,3976,-736,-2607,5829,-1685
18735,-15784,3448,-1392,-6187,6066,-1510
18757,-15864,3260,-1548,-8803,6605,-1806
18779,-16060,2056,-852,-8139,7902,-1981
18801,-16660,1120,-1492,-3657,9067,-1161
18823,-16256,2092,-1476,-386,10297,-544
18845,-16824,3064,-2156,1209,10953,-307
18867,-16608,3444,-2984,1129,11674,-607
18889,-17928,2752,-3196,1392,11543,-1077
18911,-18192,3104,-3284,2188,11478,-976
18933,-19764,2208,-3428,2828,12127,-1181
18955,-20852,604,-3736,1766,13423,-1653
18977,-20772,1032,-3464,1268,14610,-1625
18999,-21172,2056,-3840,1001,15799,-2412
19021,-21764,3100,-3116,1879,15986,-2288
19043,-25308,3060,-960,2011,16502,-2649
19065,-22056,5500,1228,8697,15750,-2287
19087,-26760,4392,5112,16850,15748,-1805
19109,-22988,7344,-4068,25434,22443,-1099
19131,-26912,4628,-1484,20619,26553,-1007
19153,-22216,4776,1396,3947,20050,-3803
19175,-18684,8864,-4764,24612,16371,-2349
19197,-21676,12504,-13552,7173,19732,-9139
19219,-18288,4932,7020,-19558,-2119,-212
19241,-5992,5068,11152,-15031,-5068,1198
19263,-6168,876,5516,-12797,-10397,1523
19285,-7956,3340,-96,-7753,-17060,2916
19307,-8440,2668,1200,-9187,-24047,3855
19329,-10212,2332,2012,-9021,-29636,3998
19351,-12916,3064,-324,-8552,-32768,4175
19373,-16688,2108,-728,-12203,-32768,4152
19395,-21180,1644,-1312,-10494,-32768,3321
19417,-23092,3020,-4524,-7075,-32768,4263
19439,-28864,4176,-8284,-10363,-32768,5081
19461,-32768,4556,-13844,-14433,-32768,3487
19483,-32768,3948,-20648,-11966,-32768,1538
19505,-32768,3524,-25380,-4590,-32768,1444
19527,-20576,2972,-32148,-2316,-30087,95
19549,-17400,-3376,-32768,8387,-19425,1935
19571,-11228,-3684,-32768,16295,-4702,4694
19593,-13488,768,-30908,10717,8950,-1475
19615,-17856,-2744,-21540,3426,15700,-4656
19637,-32768,-664,32767,-5085,-5864,642
19659,-3744,-10880,-20384,4800,15170,-9061
19681,-32768,-9812,-840,6672,13682,1385
19703,-13620,4596,-4456,3078,16115,250
19725,-25348,10332,-5500,2656,11616,4712
19747,-17692,1144,128,2847,9518,-1766
19769,-16292,4660,-624,6348,8460,117
19791,-16308,5240,-936,5456,6285,-1489
19813,-16536,3684,-152,3013,5066,-581
19835,-16212,4304,444,-1964,4542,-1031
19857,-14596,5480,1056,-4737,4654,-1718
19879,-14592,5676,144,-6256,5501,-2511
19901,-14912,5212,672,-5711,5869,-2016
19923,-15496,2964,-740,-5668,7314,-2094
19945,-16392,1952,152,-5784,8575,-1522
19967,-16648,4048,-772,-4823,10347,-653
19989,-15712,4020,-2040,-4539,12310,-1105
20011,-17192,2872,-2340,-4314,13638,-2288
20033,-17828,4140,-3136,-1323,13799,-2021
20055,-18528,1856,-3236,189,14037,-2879
20077,-20084,1772,-3400,1148,12861,-3014
20099,-20468,1588,-3048,3364,11788,-2456
20121,-20104,120,-2420,2089,11942,-2368
20143,-19752,-148,-2980,1777,13826,-2075
20165,-20112,1636,-3004,1126,15628,-2043
20187,-21828,2660,-2556,-219,16392,-2874
20209,-22520,3008,-2260,1827,15518,-2928
20231,-25076,3284,1596,3665,15227,-3639
20253,-22276,4096,4580,10840,14859,-3440
20275,-24540,3288,4084,17645,17739,-3725
20297,-26264,7580,-2916,21044,25573,-1737
20319,-24864,2612,1080,10550,22657,-3950
20341,-27036,8948,-4000,10644,12597,-712
20363,-19096,6240,-17244,8142,26609,-6567
20385,-32768,3784,-8380,-11466,9726,-3240
20407,-9180,11056,17532,-8318,-4709,5302
20429,-7156,3324,6480,-7501,-9211,1073
20451,-8968,2540,580,-5447,-14794,5044
20473,-8180,3504,1368,-8037,-22175,4748
20495,-9792,5128,1212,-10720,-27425,4330
20517,-12424,3776,520,-13713,-32649,4475
20539,-15908,3848,-808,-15286,-32768,4347
20561,-20584,2052,-2612,-15563,-32768,3483
20583,-24020,2952,-2944,-13905,-32768,2888
20605,-28192,3080,-3384,-11630,-32768,2173
20627,-32768,2716,-7204,-9771,-32768,1677
20649,-32768,3324,-11016,-7598,-32768,1164
20671,-32768,3896,-19356,-3008,-32768,1257
20693,-32768,-888,-24284,979,-32768,1584
20715,-21200,1064,-32768,6773,-28120,2084
20737,-12136,-908,-32768,14594,-16304,288
20759,-8572,-5748,-32768,16654,-1557,2507
20781,-12404,-1596,-27472,11849,9972,73
20803,-18920,1308,-20720,228,16571,-3248
20825,-22032,-2052,-11284,1306,19790,-1654
20847,-32768,6528,32767,602,228,1172
20869,-1304,-17020,-9124,6622,11765,-6414
20891,-32768,3284,-8832,5852,13434,7931
20913,-16468,13244,-15364,-6288,18037,-4116
20935,-16908,-1580,-248,-5340,14398,-1932
20957,-19412,2544,-1360,110,11788,1410
20979,-14672,4400,-380,886,8782,-874
21001,-17064,3640,-256,2521,6175,-1094
21023,-16672,3700,-200,3191,4514,-483
21045,-16260,3544,232,2060,3939,-1112
21067,-15092,4028,-120,-452,4717,-665
21089,-15028,4708,-588,-5212,5067,-1293
21111,-15316,5312,-416,-7353,5916,-1672
21133,-15312,4136,-452,-7324,7147,-2579
21155,-16072,3320,-580,-6292,8074,-2587
21177,-17180,3132,-1168,-3242,8960,-2070
21199,-15696,5512,-932,-788,9703,-984
21221,-17128,2520,-2164,-1550,10544,-1859
21243,-17484,2848,-2712,68,9975,-2097
21265,-17348,2792,-2496,473,10010,-2131
21287,-18008,2040,-2560,1041,10536,-2318
21309,-18928,2488,-3108,1916,11131,-1236
21331,-20820,1416,-2608,1437,11750,-1816
21353,-19556,1264,-2688,1103,13187,-1709
21375,-19616,1980,-3232,-565,14924,-2416
21397,-20812,3532,-3812,-831,15711,-2925
21419,-21040,4820,-3020,1651,15073,-2864
21441,-25584,5668,276,2659,16198,-3429
21463,-23292,5300,2556,9854,16448,-2217
21485,-25864,2732,4848,15878,16543,-2096
21507,-22244,7968,-1020,23094,22472,-619
21529,-26736,2456,2364,24317,22524,-1869
21551,-26228,6500,-6040,3224,18981,-1365
21573,-20556,12348,-10376,19366,20461,-801
21595,-29000,11640,1924,-3184,9365,-6980
21617,-10680,6756,14488,-13364,593,2193
21639,-7176,3408,10224,-11698,-5961,-194
21661,-9128,3592,1428,-6735,-13277,2608
21683,-9404,4500,2036,-10955,-20911,4020
21705,-9800,3840,2456,-11072,-27262,3806
21727,-12016,3464,516,-11101,-31928,3821
21749,-15804,3060,-524,-12420,-32768,3323
21771,-19916,1412,-2788,-11725,-32768,2091
21793,-24360,1780,-3304,-9400,-32768,2483
21815,-27956,2296,-3756,-6015,-32768,2420
21837,-31580,3752,-10796,-3252,-32768,3270
21859,-32768,5692,-10636,-3921,-32768,3585
21881,-32768,1868,-15296,-3260,-32768,2161
21903,-30680,3756,-20584,-154,-32768,3192
21925,-23916,1400,-25116,1325,-30360,1764
21947,-16832,-5900,-32768,13240,-19367,4344
21969,-9708,-4336,-31980,14495,-3939,6455
21991,-12904,232,-27100,8511,6973,763
22013,-16424,-1556,-18388,-1967,12531,-3879
22035,-20056,-1332,-12820,-833,17391,-1078
22057,-29464,6808,18424,-2043,12471,-421
22079,-8976,9036,32767,-14302,8759,-1364
22101,-24832,-12436,-32768,5089,25814,-6451
22123,-21944,22256,-5716,12916,14081,6288
22145,-30068,1304,-2748,-5217,11067,-1803
22167,-18604,1012,-868,-4914,12265,-642
22189,-12996,5308,-28,-36,9017,1437
22211,-17700,3204,-1128,-1053,6451,-1956
22233,-17028,3488,-116,2187,4440,-2988
22255,-17396,2316,48,760,3585,-1989
22277,-16000,3592,1672,452,4096,-274
22299,-14644,4304,1432,-209,5009,-809
22321,-14076,5596,1008,-254,5988,-1022
22343,-15184,4728,620,-670,6852,-1864
22365,-15388,3592,-300,638,7754,-1560
22387,-16132,3056,-984,1607,8460,-756
22409,-15000,4248,-972,2230,9116,-370
22431,-16480,3548,-2080,-495,9478,-1463
22453,-16992,4452,-2632,776,9708,-1275
22475,-17260,3044,-2896,-761,9801,-2360
22497,-17324,4860,-2916,-662,10920,-2378
22519,-17996,4324,-2852,-1843,12671,-2992
22541,-19108,1708,-2380,-2364,14499,-3127
22563,-20124,2476,-2328,-1904,15618,-3057
22585,-20408,1072,-2612,-1472,16000,-2831
22607,-20244,2368,-2920,-630,16606,-2780
22629,-21620,3424,-2580,-32,16984,-3779
22651,-23960,3588,-676,2457,16854,-3807
22673,-23644,5412,1880,7000,16574,-4453
22695,-26056,3044,5880,10743,17467,-4214
22717,-24428,2412,3836,18083,19522,-3507
22739,-26412,8488,-12932,17369,26499,-1483
22761,-32768,9864,10308,233,15404,-1405
22783,-19864,5872,-744,14532,19247,-3595
22805,-17136,8852,-13736,-780,25618,-11376
22827,-15824,1592,15080,-14703,-1842,4190
22849,-4256,7912,14492,-9797,-5631,1129
22871,-7828,672,3520,-5342,-11376,-1100
22893,-8584,2408,-420,-5248,-18388,2254
22915,-8780,5164,3312,-7445,-26396,2816
22937,-10440,3416,2700,-8723,-31416,1709
22959,-12664,2408,-668,-5712,-32768,2543
22981,-17304,2036,-2252,-6121,-32768,3659
23003,-22524,1632,-1992,-4438,-32768,4408
23025,-25528,2128,-3852,-2096,-32768,4865
23047,-30880,5012,-8820,-2843,-32768,7037
23069,-32768,4592,-13000,-8705,-32768,6686
23091,-32768,3132,-17776,-10935,-32768,4741
23113,-32768,2816,-22792,-8673,-32768,4337
23135,-25364,756,-27364,-9741,-31669,2048
23157,-16580,-5460,-32768,6324,-18936,2867
23179,-9952,-3068,-32768,12432,-2201,4967
23201,-11964,-664,-29672,8661,9561,-3768
23223,-17132,-1680,-21052,3562,16262,-5416
23245,-32768,8040,32767,5007,4904,-3383
23267,-12000,-2676,3640,-5045,16848,346
23289,-32768,-17992,-17580,7973,21141,-3287
23311,-20232,18300,-16040,6918,21203,7188
23333,-30416,7844,-2080,-783,11287,1615
23355,-13604,5284,-292,-1561,11961,-282
23377,-12652,6868,-100,1690,9426,-1301
23399,-15776,4992,-948,3112,7432,-3210
23421,-17456,1964,-424,-1061,6743,-2544
23443,-17812,1796,-116,-4332,6593,-1011
23465,-15968,2520,232,-8097,6685,-1128
23487,-15156,4472,-532,-8747,6910,-848
23509,-15356,4556,-452,-8019,7179,-1573
23531,-16012,4184,-732,-5628,7721,-1004
23553,-16084,3180,-1248,-4646,8221,-1527
23575,-17280,2260,-1236,-2953,8977,-1752
23597,-16912,3096,-1356,-253,10110,-1118
23619,-16620,2956,-2268,-343,10842,-1421
23641,-17444,2904,-3332,464,11387,-1820
23663,-18044,3388,-3564,1692,10879,-1912
23685,-18620,3944,-2836,2481,10799,-1963
23707,-19272,1332,-2528,2600,11197,-1899
23729,-19376,2156,-2456,2469,12626,-1513
23751,-20996,2384,-3000,2784,13757,-1467
23773,-20588,784,-3468,2699,14993,-1518
23795,-20764,1820,-3084,2687,16105,-2346
23817,-20948,3168,-2304,3608,16390,-2360
23839,-24912,4412,1444,4122,16921,-3246
23861,-24384,2868,4128,11420,16563,-2871
23883,-26224,2208,7576,20574,17615,-3245
23905,-26960,8008,-8792,16200,20472,-1711
23927,-25632,9560,-7512,10096,20084,-139
23949,-28680,10676,-1292,11543,18566,685
23971,-16124,4736,-3000,6448,19598,-9327
23993,-16412,7196,9604,-2131,4366,3549
24015,-7820,5960,10976,-4191,-4503,925
24037,-7744,3196,3940,-5799,-11002,2532
24059,-8808,3320,1456,-9258,-17083,4612
24081,-9924,3968,2288,-10451,-23824,5624
24103,-11596,2540,1548,-10884,-29160,5602
24125,-14060,1852,688,-11197,-32768,5626
24147,-18260,1676,-1332,-8739,-32768,4725
24169,-21552,44,-3856,-4471,-32768,4738
24191,-25396,960,-5548,-2987,-32768,5678
24213,-29124,2468,-7028,-8241,-32768,5281
24235,-32768,2040,-10032,-9274,-32768,3726
24257,-32768,2660,-15152,-6718,-32768,3282
24279,-32768,3524,-20132,-1808,-32768,4614
24301,-27864,1696,-24408,-2230,-31434,3129
24323,-19140,-5564,-32656,-2905,-22425,1797
24345,-12324,-6940,-32768,3814,-7087,3395
24367,-10700,-3608,-32696,5170,6775,-49
24389,-16692,-2584,-27180,389,16074,-5342
24411,-32768,4468,32767,289,-1161,-3753
24433,-7768,-5460,-17612,-1728,19380,-6737
24455,-32768,-3680,-1832,5349,16593,1146
24477,-16936,4740,-8424,1193,20484,-443
24499,-25924,11812,-7192,-3108,14841,2396
24521,-19748,644,-364,-3786,12097,-1864
24543,-16184,92,-860,-2300,10529,-1393
24565,-17212,2400,-868,125,7737,-925
24587,-17516,1864,-656,1255,5685,-935
24609,-16948,2396,120,1134,5130,234
24631,-15488,4080,524,-438,5228,-117
24653,-14476,4920,-236,-1638,6051,-1118
24675,-15156,3976,-212,-3309,6714,-2025
24697,-15936,2256,-1072,-5610,7250,-1849
24719,-16500,2456,-1096,-6556,7771,-1239
24741,-15864,2336,-592,-6204,8935,-936
24763,-16000,2516,-1828,-4530,10185,-921
24785,-16212,3864,-2616,-948,10931,-188
24807,-16264,4400,-3224,-776,11368,-905
24829,-17204,2176,-3208,-1463,11153,-2043
24851,-17848,2072,-3364,-722,10619,-2277
24873,-18416,2384,-2980,309,10358,-2581
24895,-19712,1964,-3192,1385,11180,-2115
24917,-21300,676,-3020,2287,12793,-2047
24939,-20756,568,-2916,1614,14320,-1823
24961,-21300,1876,-3136,1243,15438,-1810
24983,-21836,3304,-3228,2090,15818,-2397
25005,-21060,3464,-2212,3989,15662,-1909
25027,-24332,2396,1308,6571,16858,-1320
25049,-23744,6996,5320,14600,15988,-1466
25071,-23104,3952,4280,25936,18633,-1698
25093,-30060,2796,-1896,22768,23316,-1499
25115,-25636,388,-2120,8487,17340,-2962
25137,-18132,12836,-8136,23475,19454,1398
25159,-17396,13996,-1264,7525,12885,-8589
25181,-30040,-956,-268,-16949,4158,-4179
25203,-1888,9660,19412,-12039,-6413,8646
25225,-7780,5288,6184,-9646,-11401,1873
25247,-7744,4108,1316,-13935,-18754,5340
25269,-10584,3488,3900,-13958,-26025,4839
25291,-13100,3196,2388,-12930,-31175,4724
25313,-16480,2848,520,-13950,-32768,5173
25335,-20116,2360,-1700,-15029,-32768,3839
25357,-25044,2132,-4312,-14633,-32768,3700
25379,-30168,3924,-7272,-17720,-32768,2286
25401,-32768,5416,-10376,-18100,-32768,2516
25423,-32768,5132,-13120,-11393,-32768,959
25445,-31496,3180,-16316,-3133,-32768,-589
25467,-28500,2212,-20896,4045,-32570,325
25489,-23328,2984,-25644,3799,-26838,-982
25511,-18020,-24,-29324,5439,-21069,992
25533,-12460,-2512,-26356,5166,-12425,2756
25555,-11400,-3408,-24188,7595,-3179,2605
25577,-14160,-2380,-20564,5338,2245,-401
25599,-15432,-1860,-14280,2335,8548,-594
25621,-17800,-1240,-11736,4975,11764,131
25643,-18724,1228,-7708,1873,13215,199
25665,-29944,26296,32767,6609,-12012,330
25687,-10024,-13620,-29592,-1134,11891,-9520
25709,-31136,-2788,7476,7017,8598,-777
25731,-16376,3356,-4512,-2480,14370,-2103
25753,-20360,5368,-1124,-3913,13349,1435
25775,-16660,4260,376,-5356,13195,468
25797,-17708,3936,-628,-2212,12375,-270
25819,-17820,3340,-1016,633,9401,-2273
25841,-16648,2760,-288,-559,7404,-2607
25863,-16708,1824,240,-354,6753,-2096
25885,-16272,2428,632,248,6409,-1009
25907,-15208,4080,712,-784,6331,-735
25929,-15688,3284,52,-1890,6514,-1382
25951,-16108,3196,204,-1127,6566,-1210
25973,-15756,3452,-736,-1076,6856,-1152
25995,-15428,2536,-1292,-1727,7509,-430
26017,-15740,3640,-1624,-3592,9494,-897
26039,-16648,3512,-1676,-3790,11346,-1145
26061,-16940,2900,-2540,-2050,12026,-1374
26083,-17252,3076,-3000,-1555,12233,-1744
26105,-18124,3496,-2952,-400,11281,-2326
26127,-18728,3184,-2868,725,10418,-2506
26149,-19752,1808,-2968,1313,10796,-2777
26171,-20088,1220,-3004,2187,11521,-2629
26193,-19688,1272,-3440,1662,12647,-2890
26215,-19088,2848,-3468,1001,14465,-3156
26237,-20664,3768,-3248,1678,15310,-3288
26259,-21652,2768,-2660,2378,14946,-3276
26281,-25304,3368,936,2248,14938,-4556
26303,-22276,2728,3920,7536,15133,-3470
26325,-23164,4400,7312,13805,17241,-3656
26347,-23888,3884,-7592,20541,24873,-2856
26369,-27104,-2388,7608,14606,23254,-5452
26391,-26532,14028,-10760,6550,19795,-1511
26413,-24016,15400,-14900,7944,19526,-2899
26435,-32768,7680,-12556,-11440,11193,-8602
26457,-10672,8972,19844,-20109,-3263,4074
26479,-6240,2464,10736,-9907,-5787,-164
26501,-8288,3144,4288,-4124,-14241,4599
26523,-9880,4168,3888,-3000,-22290,5392
26545,-11092,2208,4292,-4056,-29630,5458
26567,-13136,3500,3612,-3646,-32768,6100
26589,-17720,2256,84,-5173,-32768,6145
26611,-22068,1284,-1576,-8701,-32768,5590
26633,-25508,656,-2648,-5516,-32768,5181
26655,-30420,3312,-8092,-123,-32768,7354
26677,-32768,7164,-10020,-5956,-32768,9875
26699,-32768,6348,-9220,-9409,-32768,6676
26721,-32768,1812,-14368,-7771,-32768,3997
26743,-29548,7288,-20944,-3040,-32768,3655
26765,-25416,-2284,-27152,5851,-30610,2463
26787,-16020,-7412,-32768,17826,-18696,8761
26809,-8628,-4568,-32692,15301,-3268,7090
26831,-11188,-4144,-28268,2926,9612,-2423
26853,-16676,-1808,-21004,-4106,18138,-2860
26875,-19616,-1204,-15096,-2224,21670,-2226
26897,-23048,396,-11380,89,23520,-747
26919,-32768,7280,32767,5529,-7104,-3135
26941,5636,-20752,-1724,-4563,9770,-12021
26963,-32768,-15720,-5836,-1507,9231,-923
26985,-9856,12112,-14944,-7375,23301,-3956
27007,-27408,-9276,-5192,-12699,14700,-5023
27029,-20416,-104,-1940,-5339,14070,532
27051,-14356,3576,-1644,-4181,11309,-1050
27073,-15724,3636,-1272,1773,8272,-1476
27095,-17508,4172,-340,4371,5204,-1271
27117,-16252,2680,-164,3987,4549,-1427
27139,-15800,3332,-732,3492,5168,-183
27161,-14908,5424,-928,405,5885,-567
27183,-14828,4260,-1528,-5624,6429,-1545
27205,-15092,3924,-1428,-6793,7841,-1987
27227,-16452,3244,-832,-6105,9004,-1714
27249,-17008,2712,-1404,-1959,9817,-250
27271,-17452,4292,-2020,-1114,9376,-1066
27293,-16928,4308,-2032,-1153,8906,-2232
27315,-17724,4128,-2676,-263,9243,-2076
27337,-18144,3060,-2936,1471,9089,-2025
27359,-19116,2652,-3140,3324,9478,-1225
27381,-19524,1700,-2984,3482,9923,-1399
27403,-19616,1984,-2764,3754,11251,-741
27425,-19848,3292,-2888,1218,11786,-1588
27447,-19748,2952,-2808,165,13266,-2429
27469,-19328,3384,-2784,873,14918,-2356
27491,-20668,3260,-1992,3263,16147,-2487
27513,-23900,3304,936,5811,17679,-2151
27535,-22460,3156,3200,11665,17358,-2166
27557,-25176,1196,3492,17960,18347,-2064
27579,-23356,5024,-4152,23499,24155,77
27601,-25856,8756,3488,14759,23138,-1026
27623,-25668,9168,1120,8139,11293,-1674
27645,-20016,5780,-24000,15487,30052,-6204
27667,-32768,5384,-12088,-7345,10394,-4271
